incident_address,longitude,latitude,incident_count
4616 NEW UTRECHT AVENUE,-73.99446555916779,40.63893318706156,3
4617 AVENUE D,-73.93297837758371,40.64191658532289,1
4617 FURMAN AVENUE,-73.85037647185125,40.90201272858164,1
4618 AVENUE J,-73.9314721367237,40.627936490725496,1
4619 6 AVENUE,-74.005938609867,40.64585551526223,2
4619 CARPENTER AVENUE,-73.85374805320387,40.90358975144889,4
462 EAST   28 STREET,-73.95026185326834,40.63925468258899,1
462 EAST  115 STREET,-73.93457252015027,40.79475121222147,15
462 EAST  144 STREET,-73.91795238473165,40.81202137880372,1
462 MARION STREET,-73.91071418577202,40.68179683909735,2
462 PULASKI STREET,-73.93231627925267,40.694303027740425,1
462 WEST   23 STREET,-74.00301352075795,40.74719517860273,1
462 WEST   58 STREET,-73.98690939783997,40.76929790092125,1
462 WEST  157 STREET,-73.9411050214856,40.83246171934277,1
462 WOODWARD AVENUE,-73.91120551648373,40.708133282429976,3
4621 AVENUE J,-73.93145770958316,40.62795295086772,1
4623 MATILDA AVENUE,-73.8529420503987,40.903273089273576,1
463 EAST   28 STREET,-73.95024024653891,40.63923820452148,1
463 EAST  178 STREET,-73.89785774285947,40.84849082665375,3
463 ESSEX STREET,-73.88129588452976,40.6723831148535,1
463 JEFFERSON AVENUE,-73.93953385312628,40.68449998054613,1
463 MARION STREET,-73.91056631750625,40.6818296615514,1
463 WEST  143 STREET,-73.94778633217975,40.82362970053829,1
463 WILSON AVENUE,-73.91214523483316,40.69298837638991,1
4633 PARK AVENUE,-73.89302794761699,40.85798861641116,1
4636 RICHARDSON AVENUE,-73.85203817000223,40.90305235990071,2
4637 BRONX BOULEVARD,-73.85440534286975,40.90409011414997,2
464 BAY RIDGE AVENUE,-74.02189829211994,40.633864358118096,1
464 BUSHWICK AVENUE,-73.93688191774896,40.70164787599481,1
464 EAST  115 STREET,-73.93454002938878,40.79473747012396,1
464 EAST NEW YORK AVENUE,-73.94721377342691,40.66177427005929,1
464 EMPIRE BOULEVARD,-73.9468370274113,40.6641455858778,1
464 HARMAN STREET,-73.9149513528301,40.70383231863795,1
464 MADISON STREET,-73.93970199405553,40.68596303229953,1
464 NOSTRAND AVENUE,-73.95012102555529,40.6830448378544,38
464 OAKLAND AVENUE,-74.11043790828698,40.63099999662981,16
464 WILSON AVENUE,-73.9120984174272,40.69294167954764,5
4643 3 AVENUE,-73.89111339554997,40.857127733471,2
4646 PARK AVENUE,-73.89264911518981,40.85752715452994,3
4647 BROADWAY,-73.93000520745835,40.862172451407694,1
4648 PARK AVENUE,-73.89297366053755,40.85802699189696,1
465 12 AVENUE,-74.00210448411097,40.7609052054297,2
465 72 STREET,-74.0227119605269,40.63215419726514,1
465 BERRIMAN STREET,-73.87754201764066,40.667092735588,1
465 EAST    7 STREET,-73.972107444611,40.64026939307325,1
465 EAST   10 STREET,-73.97414302858384,40.72457005931605,2
465 HOWARD AVENUE,-73.91967478524491,40.67197989209402,2
465 ROBINSON AVENUE,-74.15871830120663,40.5447538691374,1
465 SENECA AVENUE,-73.9131739709097,40.7060624863299,2
465 WEST  131 STREET,-73.95360509868445,40.816166554147735,1
465 WEST  152 STREET,-73.94314595445246,40.829133405793534,2
4652 MANHATTAN COLLEGE PARKWAY,-73.89906329639054,40.89009874238601,3
4656 PARK AVENUE,-73.89291932036653,40.85809830373529,3
466 EAST   10 STREET,-73.97442811493946,40.7243834794696,2
466 FOUNTAIN AVENUE,-73.87325681278085,40.66859223374525,1
466 MADISON STREET,-73.93964069232294,40.68596848970488,3
466 MILFORD STREET,-73.87486603496505,40.66779251964815,1
466 PROSPECT PLACE,-73.96108594981892,40.67602519272637,5
466 RALPH AVENUE,-73.92218232796938,40.673260681458416,1
466 WEST  149 STREET,-73.9450480031097,40.827471030632296,2
467 ASHFORD STREET,-73.88426592549011,40.67056360803436,2
467 BROOK AVENUE,-73.91613053991559,40.81292033695046,1
467 EAST   23 STREET,-73.95587958675459,40.63866135654705,1
467 EAST   94 STREET,-73.91808346788093,40.65562262770104,1
467 EAST  139 STREET,-73.92031509058134,40.80890777485556,1
467 LISK AVENUE,-74.16463854143092,40.62272273489318,1
467 MILLER AVENUE,-73.89034584517509,40.66927402811736,1
467 MONROE STREET,-73.93811821397101,40.68691188251466,6
467 PARK PLACE,-73.96213545359706,40.67531464620192,1
467 PROSPECT PLACE,-73.96098861223454,40.67602241498889,1
467 PULASKI STREET,-73.93166347457691,40.69439321935143,1
467 ROGERS AVENUE,-73.95355806785744,40.66094808295625,1
467 TROUTMAN STREET,-73.92113511416603,40.70828598615996,2
467 WAVERLY AVENUE,-73.96600650532935,40.68404423482896,2
4672 BROADWAY,-73.92962818220569,40.863154824278624,3
4678 PARK AVENUE,-73.89259323256759,40.85855362118835,1
468 EMPIRE BOULEVARD,-73.94674330569524,40.66415103208429,1
468 FOUNTAIN AVENUE,-73.87322444828573,40.668551026386616,2
468 JEWETT AVENUE,-74.13165042745729,40.62535084003635,1
468 OAKLAND AVENUE,-74.1104233793258,40.630928646022575,1
468 WEST  146 STREET,-73.94641174749303,40.82559977637224,1
468 WESTWOOD AVENUE,-74.12655597628542,40.60602221850007,1
469 72 STREET,-74.0226398936439,40.63212127401722,1
469 73 STREET,-74.02292787681597,40.63142404067045,1
469 EASTERN PARKWAY,-73.95264696426419,40.66998352196029,1
469 ESSEX STREET,-73.88126725011158,40.67226780461826,4
469 GATES AVENUE,-73.94832640781372,40.686485990118676,13
469 WYONA STREET,-73.89172622926208,40.66720851682261,2
47 ARDEN STREET,-73.92734065484422,40.86227784748005,1
47 AVENUE,-73.88283002867202,40.74099286460221,2
47 BARBEY STREET,-73.890018211479,40.682146718527655,2
47 BELWOOD LOOP,-74.22947479625294,40.50395047566891,1
47 CAROLINE STREET,-74.11930459835412,40.63322814266842,2
47 CARROLL STREET,-74.00425814843626,40.68322574557577,1
47 CLINTON STREET,-73.98472214224181,40.71978234572746,2
47 DIAMOND STREET,-73.94608917869837,40.724244694445744,1
47 EAST   29 STREET,-73.98464071479306,40.74438357058118,1
47 FURMAN AVENUE,-73.90670755744816,40.68247710911098,1
47 GRAND AVENUE,-74.10059896662577,40.61672787063964,1
47 HART STREET,-73.95013159201794,40.69302208474264,1
47 LAFORGE AVENUE,-74.14012104212782,40.63112685176676,1
47 LYLE COURT,-74.13832011243029,40.56528399815642,2
47 MC KEEVER PLACE,-73.95901975724732,40.66500419711664,1
47 MCKEEVER PLACE,-73.95901975724732,40.66500419711664,6
47 MOFFAT STREET,-73.90970862565834,40.68418949706014,1
47 MONTGOMERY AVENUE,-74.07848938006657,40.64056438446162,7
47 PERONA LANE,-74.14420699054492,40.53963197118656,1
47 PINE STREET,-73.87375804940194,40.685640594868815,3
47 PITT STREET,-73.98303805657082,40.71731731571965,1
47 STANHOPE STREET,-73.9251959954874,40.69586588311653,1
47 THAMES STREET,-73.93107188347463,40.70503432928232,6
47 TROUTMAN STREET,-73.93211021566228,40.698348695049646,1
47 VERNON AVENUE,-73.95034324856181,40.69450160672648,1
47 YALE STREET,-74.16497875622056,40.62482750540579,1
47-01 ROBINSON STREET,-73.81564671722045,40.75033315320525,2
47-03 188 STREET,-73.79119794676573,40.7503792604158,1
47-06 111 STREET,-73.85354966632762,40.74736560868442,1
47-07 39 STREET,-73.92661695402963,40.741641168242566,2
47-07 41 STREET,-73.92379165849798,40.74135936868028,2
47-07 44 STREET,-73.92101338423404,40.74100616848065,1
47-09 SKILLMAN AVENUE,-73.91689271120127,40.74644611063089,1
47-10 111 STREET,-73.85353888153384,40.74734638170322,1
47-11 38 STREET,-73.92750456699001,40.74175975471452,2
47-11 47 STREET,-73.9182423735715,40.74063918261557,1
47-12 108 STREET,-73.85656519999444,40.74643618756532,4
47-12 ROBINSON STREET,-73.81565398872614,40.75031395156764,1
47-13 31 AVENUE,-73.911293442019,40.75860940261509,1
47-13 48 STREET,-73.91731869537466,40.74052873309108,1
47-14 111 STREET,-73.85352809674632,40.74732715472097,1
47-14 48 STREET,-73.91734762241204,40.74048209306049,1
47-14 73 STREET,-73.89080160273542,40.7387829377848,3
47-15 47 STREET,-73.9182532668748,40.740584295297495,7
47-15 50 AVENUE,-73.91837637049305,40.737304402568256,1
47-16 41 STREET,-73.92383509769292,40.7412413730753,1
47-16 BOWNE STREET,-73.8149058004402,40.750705251475786,1
47-17 98 STREET,-73.86501078211317,40.74436312812951,1
47-18 158 STREET,-73.80899932659294,40.75133788118448,2
47-18 48 STREET,-73.91735851642676,40.74042720582583,1
47-20 CENTER BOULEVARD,-73.95713681920898,40.745647438004106,1
47-22 163 STREET,-73.80432258069632,40.75105555592928,3
47-27 213 STREET,-73.76856594838672,40.7562564493035,2
47-28 213 STREET,-73.76858046261388,40.75623452042429,1
47-29 213 STREET,-73.76855879617291,40.75623722165057,1
47-31 213 STREET,-73.76855524390956,40.75622074598483,5
47-36 41 STREET,-73.92388229279152,40.74099437658089,8
47-36 45 STREET,-73.92018759060326,40.74051154372676,3
47-38 98 PLACE,-73.86405824196106,40.74426594141261,1
47-39 59 STREET,-73.90641095283726,40.73967500170615,1
47-40 98 PLACE,-73.86404746583842,40.74424122591381,1
47-47 215 STREET,-73.76635255424905,40.756474306343385,1
47-48 196 PLACE,-73.78383780355104,40.751801190308754,1
47-52 203 STREET,-73.77724701282297,40.75296064403259,1
47-52 43 STREET,-73.92211114515327,40.74038660208964,1
47-55 98 PLACE,-73.86396478191124,40.74408467734688,4
47-56 45 STREET,-73.92024203568081,40.74024808519835,5
47-56 98 PLACE,-73.86397566445277,40.74405724266693,1
47-57 98 PLACE,-73.86395400585259,40.74405996183867,1
47-58 98 PLACE,-73.86396488839453,40.74403252715966,3
47-59 99 STREET,-73.86294736175121,40.74395172298809,1
47-62 47 STREET,-73.918401991196,40.73995585240677,1
470 68 STREET,-74.0216066856331,40.634564334166924,1
470 DEKALB AVENUE,-73.95813139506514,40.690587917840816,35
470 IRVING AVENUE,-73.90845978876106,40.69564244112859,2
470 LENOX AVENUE,-73.94164967326813,40.81300743909306,3
470 LEXINGTON AVENUE,-73.94165024522081,40.68873900049672,1
470 MILLER AVENUE,-73.89034241637926,40.669166978471175,4
470 OCEAN AVENUE,-73.961287685404,40.65144576664965,3
470 PULASKI STREET,-73.9320277542523,40.69433579492479,1
470 RALPH AVENUE,-73.92218965005691,40.6731646192316,4
470 STRATFORD ROAD,-73.96739970371816,40.63684540594165,2
470 WEST   62 STREET,-73.99102074555765,40.774307443190544,1
470 WEST  140 STREET,-73.94915716371358,40.82173645815424,1
470 WEST  150 STREET,-73.9446355433585,40.8281158413909,2
4700 BROADWAY,-73.92971051889944,40.863926134736296,1
4702 6 AVENUE,-74.00647188450112,40.64536965967507,1
4703 CHURCH AVENUE,-73.93313801067906,40.65161949212347,1
4706 TILDEN AVENUE,-73.93273082100488,40.648001629689006,1
471 EAST   96 STREET,-73.9162443954708,40.6564227796443,1
471 WEST  141 STREET,-73.94877005189517,40.82240599791196,1
4714 5 AVENUE,-74.00872423942718,40.64665406984157,4
4714 AVENUE N,-73.92954362764961,40.61877869979065,1
4715 6 AVENUE,-74.00650431037455,40.64531201737461,1
4716 RICHARDSON AVENUE,-73.85094630309966,40.904393104553726,1
472 40 STREET,-74.00523273369787,40.65114474708509,1
472 73 STREET,-74.02287021688888,40.63137739074752,1
472 DARLINGTON AVENUE,-74.20171639517855,40.53436586457747,1
472 HENDRIX STREET,-73.88870442099629,40.67001903172852,1
472 MADISON STREET,-73.93945678208078,40.68599035126597,1
472 RALPH AVENUE,-73.92219691448871,40.673117962942726,1
472 WEST  142 STREET,-73.94829988166843,40.823009625878136,1
4725 BRONX BOULEVARD,-73.85322639345603,40.905562514864975,1
4726 PARK AVENUE,-73.89196636708384,40.85945329812781,2
473 72 STREET,-74.02256782683203,40.632088350724,3
473 AVENUE OF THE AMERICAS,-73.99806951464576,40.73569195034297,1
473 BUEL AVENUE,-74.08805508118438,40.58253797052808,1
473 CENTRAL PARK WEST,-73.95937070735994,40.79896480050348,1
473 EAST   96 STREET,-73.91621199309347,40.65639530822375,1
473 HAROLD STREET,-74.13813450548591,40.60084591740626,1
473 WEST  158 STREET,-73.94041794243994,40.8330075642874,2
4731 RICHARDSON AVENUE,-73.85081199828203,40.90459603746977,3
474 CENTRAL PARK WEST,-73.95931648487023,40.79903888902618,1
474 CLASSON AVENUE,-73.95903335751392,40.6839431517604,1
474 EAST   96 STREET,-73.91623002734535,40.65638434223092,1
474 LINDEN BOULEVARD,-73.94154084771536,40.6531172319166,1
474 OVINGTON AVENUE,-74.02218621482366,40.63293930936025,1
474 RALPH AVENUE,-73.92220057711765,40.673068559441006,25
474 ROGERS AVENUE,-73.9535653758908,40.66080535735418,1
475 5 AVENUE,-73.9814698373246,40.752664009754966,1
475 61 STREET,-74.01746457968109,40.639329988016144,1
475 AUTUMN AVENUE,-73.8687108886148,40.677913893096346,1
475 BARD AVENUE,-74.10601209615393,40.63222010470464,1
475 BUTLER BOULEVARD,-74.22455938425603,40.506142337906496,5
475 CALHOUN AVENUE,-73.82063166228579,40.82113057834682,5
475 CARLTON AVENUE,-73.97091756517588,40.68347741301757,1
475 CENTRAL PARK WEST,-73.95926226225984,40.79911297752246,2
475 GATES AVENUE,-73.9481497104361,40.68650786880941,1
475 GREENWICH STREET,-74.00936216751758,40.72438593852888,1
475 HANCOCK STREET,-73.93659566757495,40.68408942800348,1
475 HENDRIX STREET,-73.88866488701265,40.66994762922897,8
475 JEFFERSON AVENUE,-73.93919128486397,40.6845382268392,1
475 JEWETT AVENUE,-74.13166104519145,40.625254760108135,2
475 KENT AVENUE,-73.96839668724408,40.70755110891668,1
475 LENOX AVENUE,-73.94154836930444,40.81318030525119,2
475 LOCKE STREET,-73.87566959140109,40.65634765060057,1
475 MAIN STREET,-73.95144594920968,40.75995080085638,1
475 MARION STREET,-73.91025980475551,40.68186510497132,1
475 OCEAN AVENUE,-73.96123731794158,40.65129753141765,1
475 PARK PLACE,-73.96195521967813,40.675276159895056,2
475 SENECA AVENUE,-73.91275951111182,40.70581788881911,1
475 SOUTHERN BOULEVARD,-73.906567832861,40.810508606454576,1
475 WAVERLY AVENUE,-73.96597414326399,40.68387130462325,1
475 WEST   18 STREET,-74.00564424516722,40.74434328516183,1
475 WEST  159 STREET,-73.94046778710019,40.83384198264443,9
475 WEST  186 STREET,-73.9279675641047,40.85090694065787,3
476 EAST  139 STREET,-73.91999016700159,40.8087511005353,4
476 EAST  187 STREET,-73.89150285854241,40.85771272205185,1
476 GREENE AVENUE,-73.95210391162314,40.68828544947539,1
476 JEFFERSON STREET,-73.92187044219384,40.708695457492034,2
476 RALPH AVENUE,-73.92220423653954,40.67302190071336,1
476 WEST  141 STREET,-73.94882063297837,40.822408765090266,1
4761 BROADWAY,-73.92689224061441,40.86567824545482,1
4761 WHITE PLAINS ROAD,-73.84955910249177,40.90513511381916,3
477 COLLFIELD AVENUE,-74.14393521900625,40.60889204132432,1
477 EAST   96 STREET,-73.91615079250896,40.65634036798242,14
477 EAST  147 STREET,-73.91625225514348,40.81380422600888,1
477 MOUNTAINVIEW AVENUE,-74.1247430639664,40.59948059862995,1
477 WEST  135 STREET,-73.95107085812866,40.818484794708816,1
4771 BARNES AVENUE,-73.84776580231788,40.90468812490954,1
4777 BARNES AVENUE,-73.84772579541702,40.90478139130185,1
478 60 STREET,-74.01681614205087,40.63985982839338,5
478 ATKINS AVENUE,-73.8765398027626,40.66715479432693,35
478 CLASSON AVENUE,-73.95901538189376,40.68385805742146,1
478 EAST   53 STREET,-73.92704803368042,40.64785818133476,1
478 LEXINGTON AVENUE,-73.94137617467369,40.68876905368317,1
479 BERRIMAN STREET,-73.87738381585284,40.66687298466113,17
479 CLINTON AVENUE,-73.96697644542276,40.68397040843253,1
479 FAIRVIEW AVENUE,-73.90949483319838,40.70888127091592,1
479 PARK PLACE,-73.9618687079103,40.67525691783055,1
479 WAVERLY AVENUE,-73.96595615880625,40.683786211368094,15
479 WEST  146 STREET,-73.94654176526778,40.82567394405134,1
47A VERNON AVENUE,-73.95034324856181,40.69450160672648,5
48 70 STREET,-74.03422920480145,40.6374981918997,1
48 AVENUE,-73.87216108133664,40.74188179538085,1
48 AVENUE B,-73.98271551698038,40.72303185620838,1
48 CAROLINE STREET,-74.1193262153954,40.63322812023653,1
48 CORBIN PLACE,-73.95481254940934,40.58088300831104,1
48 COVINGTON CIRCLE,-74.20382771504896,40.546022128437954,1
48 ELDERT LANE,-73.86783951961701,40.690091462070754,6
48 GATES AVENUE,-73.96630919589907,40.68439839943669,1
48 GRAFTON STREET,-73.91890180293838,40.66730499320189,1
48 LEXINGTON AVENUE,-73.96042355206067,40.68657312959256,2
48 LUDLOW STREET,-73.99027823289293,40.71631357249486,1
48 MERCER STREET,-74.00106785710126,40.72168272757588,4
48 MESEROLE STREET,-73.94869961869823,40.70755225019582,2
48 NORTH    1 STREET,-73.96484625984141,40.71681090704864,8
48 NORTH FIRST STREET,-73.96484625984141,40.71681090704864,1
48 OXFORD PLACE,-74.08768265397936,40.63340756873018,1
48 PAYSON AVENUE,-73.92798599075974,40.86727360225839,1
48 PINEHURST AVENUE,-73.93974490193342,40.84996128086453,1
48 RADFORD STREET,-74.16109502517857,40.590355581343545,2
48 ROCKAWAY PARKWAY,-73.92450964455338,40.66504711207553,1
48 SCENIC LANE,-74.08074072065499,40.61319725960711,2
48 ST JOHNS PLACE,-73.97778441360332,40.67787960660232,1
48 ST PAULS PLACE,-73.96356101965615,40.65269264061553,1
48 STREET,-73.91519030560681,40.74674400746982,2
48 WEST  138 STREET,-73.938002345534,40.81540991140999,1
48 WINHAM AVENUE,-74.10389174519385,40.566193146541096,3
48-05 42 STREET,-73.92322367746894,40.739456877979016,4
48-05 46 STREET,-73.91951456476,40.73902890882242,5
48-07 30 AVENUE,-73.90832695694836,40.76077542895855,2
48-07 CLEARVIEW EXPRESSWAY SR EAST,-73.77521454672316,40.75308295447722,1
48-09 58 LANE,-73.90740878333469,40.738339113311774,1
48-09 67 STREET,-73.89769837388413,40.73824580944255,1
48-10 43 STREET,-73.92231442892657,40.739357457128406,1
48-11 DITMARS BOULEVARD,-73.90088194567774,40.76920660534845,1
48-12 46 STREET,-73.91953622608231,40.739020689699466,5
48-12 60 STREET,-73.90459407090444,40.73838073196449,2
48-15 54 AVENUE,-73.91852833441544,40.73106842684045,1
48-16 46 STREET,-73.91953622939702,40.73901794494867,7
48-17 41 STREET,-73.9242126767829,40.73924069758088,1
48-18 54 AVENUE,-73.9185900213991,40.730783015821146,1
48-20 OVERBROOK STREET,-73.73888664006631,40.76318663669605,1
48-21 40 STREET,-73.92514000030327,40.739312667667534,2
48-23 203 STREET,-73.77695657965806,40.75238642812344,1
48-25 46 STREET,-73.91951820316201,40.73900420858712,1
48-29 47 STREET,-73.91869622814059,40.73836684846938,1
48-30 46 STREET,-73.91953985784677,40.739001478965065,1
48-35 46 STREET,-73.9195218249849,40.73899323210564,1
48-45 38 STREET,-73.92787105256825,40.73990727709604,1
48-45 46 STREET,-73.91952183824606,40.73898225310239,1
48-47 47 STREET,-73.91877609421336,40.73797440508089,2
48-48 48 STREET,-73.91768895741608,40.73876412218408,1
48-48 58 LANE,-73.90743045736595,40.738322662212994,1
48-49 47 STREET,-73.91878697325927,40.73793049669657,1
48-50 37 STREET,-73.9290014281657,40.73908180894808,12
48-50 38 STREET,-73.92803056375823,40.73922942297815,6
48-50 45 STREET,-73.92069219454794,40.73798946431905,1
48-52 46 STREET,-73.9195471081124,40.738974036499,1
48-55 46 STREET,-73.9195254633823,40.73896853186997,2
48-55 48 STREET,-73.91767092484757,40.738755875034535,1
48-56 44 STREET,-73.92158678768126,40.73825906274262,1
48-61 48 STREET,-73.91767093502213,40.738747640782,2
48-72 37 STREET,-73.92908124900462,40.73867563469904,2
480 3 AVENUE,-73.99164030786689,40.67073130844208,1
480 60 STREET,-74.01678370840429,40.63984061962943,1
480 7 AVENUE,-73.98976769823396,40.752190204547546,5
480 84 STREET,-74.0259257696334,40.62320001341189,1
480 AMSTERDAM AVENUE,-73.97637978640881,40.785833261449135,1
480 CENTRAL PARK WEST,-73.95891161742685,40.79959592511267,1
480 CLINTON AVENUE,-73.96698369192596,40.68389904643807,1
480 CONCORD AVENUE,-73.90881021676768,40.8111965828086,12
480 CONVENT AVENUE,-73.94292973597275,40.82844712033458,7
480 EAST   21 STREET,-73.95853987446274,40.64257366665103,1
480 EAST   23 STREET,-73.95581502290973,40.63821942108572,2
480 EAST   94 STREET,-73.91807990090477,40.65559243255486,2
480 EAST  138 STREET,-73.92061583566938,40.808136714796746,2
480 EAST  188 STREET,-73.89039210329345,40.85828805965668,47
480 GREENE AVENUE,-73.95199572918284,40.6882963834812,1
480 HERZL STREET,-73.9126274253265,40.65799559385982,2
480 KOSCIUSZKO STREET,-73.93503707604279,40.69249304790246,1
480 LINDEN BOULEVARD,-73.9413642461413,40.65312812114973,11
480 PARK PLACE,-73.96187232243898,40.67524045037813,1
480 PROSPECT PLACE,-73.96076873491369,40.675959210405146,11
480 ST NICHOLAS AVENUE,-73.94844971999414,40.816150640850616,35
4804 4 AVENUE,-74.01152435722274,40.647493727185854,1
4805 4 AVENUE,-74.01150994134684,40.647485494278406,1
4806 4 AVENUE,-74.01153516664067,40.64748549175107,3
4807 BEACH   48 STREET,-74.01242663972808,40.577504135910246,1
4808 4 AVENUE,-74.0115423729178,40.64748000146067,1
4808 FARRAGUT ROAD,-73.9304608193637,40.637347765038406,1
481 EAST   23 STREET,-73.95579340605258,40.63821666799056,1
481 EAST   96 STREET,-73.91608959202523,40.65628542770817,1
481 EAST  163 STREET,-73.91047919728929,40.82461408432105,1
481 PROSPECT PLACE,-73.96067139905746,40.67595368762504,1
481 WALES AVENUE,-73.90792908032591,40.81097355989611,1
481 WARREN STREET,-73.98551653252703,40.68319746513427,5
481 WEST  159 STREET,-73.94060144276806,40.83389969051733,2
4810 11 AVENUE,-73.99607981832068,40.63812903100829,1
4812 4 AVENUE,-74.01156038812988,40.64746353094901,1
4813 4 AVENUE,-74.01154236816944,40.64745255362414,4
4814 4 AVENUE,-74.0115675939267,40.647455295873336,1
4816 8 AVENUE,-74.00270609496006,40.64209253686298,1
4819 4 AVENUE,-74.011567589168,40.647427848036735,1
482 BERRIMAN STREET,-73.87738028688322,40.66683180919619,1
482 EAST  167 STREET,-73.9076284237896,40.82978562623813,2
482 FRANKLIN AVENUE,-73.95589405828389,40.68218259210768,2
482 ILYSSA WAY,-74.18670180336471,40.560648177928975,1
482 MONROE STREET,-73.93829853669038,40.68687355254095,2
482 SENECA AVENUE,-73.91263340024233,40.70572172637225,1
4821 8 AVENUE,-74.00270609384687,40.64206508900971,1
4821 AVENUE J,-73.9295302108397,40.628075301171975,1
4822 WILDER AVENUE,-73.84636371532021,40.905592012319424,1
483 CLINTON AVENUE,-73.96695846237931,40.683879825791685,1
483 EAST   96 STREET,-73.91605719323209,40.65625521146392,1
483 OCEAN PARKWAY,-73.97285471098033,40.63683035438464,2
483 PARK PLACE,-73.96177859107979,40.675237674503386,3
484 CLINTON AVENUE,-73.96696211555468,40.683783759816826,1
484 CONVENT AVENUE,-73.94282850852007,40.82850745392018,2
484 EAST   96 STREET,-73.91607522401857,40.65624699027486,1
484 EAST   98 STREET,-73.91409193811221,40.657052492025215,5
484 GREENE AVENUE,-73.95188754472659,40.68831006215532,1
484 JEFFERSON AVENUE,-73.93890642619795,40.684554544587634,1
484 LINDEN BOULEVARD,-73.94102185457595,40.653149904347046,1
484 PENNYFIELD AVENUE,-73.81104445293991,40.82051142711183,1
484 UNION AVENUE,-73.9517528821412,40.71495070597848,1
484 VERMONT STREET,-73.8927639524052,40.66747298765497,1
484 WEST   43 STREET,-73.9947767469871,40.760205196654375,1
485 AMBOY STREET,-73.9117044756787,40.65820623727728,1
485 CLAWSON STREET,-74.11537259400389,40.56787299055264,1
485 EAST  180 STREET,-73.8953230790979,40.85135677239503,12
485 EAST  188 STREET,-73.89029816225118,40.858257778647,2
485 JACKSON AVENUE,-73.90970206624209,40.811515672682575,1
485 POWELL STREET,-73.90208226734299,40.66244188056206,2
485 ROGERS AVENUE,-73.95349720354996,40.66036067546284,1
485 SCHROEDERS AVENUE,-73.8740657949601,40.65442455698957,1
485 WEST  187 STREET,-73.92787988440995,40.851763233654815,1
486 BROADWAY,-73.99996392376738,40.72164430590325,2
486 CARROLL STREET,-73.98619565195659,40.67702729845775,1
486 EAST   93 STREET,-73.91876884592037,40.65512356338506,1
4861 BROADWAY,-73.92382509991424,40.86676865091725,1
487 4 STREET,-73.97790260567872,40.66935710170459,1
487 AMSTERDAM AVENUE,-73.97625334794411,40.78597321685414,1
487 CARLTON AVENUE,-73.9708276159393,40.683043716231815,1
487 CLINTON AVENUE,-73.96694047938472,40.68378924314703,2
487 DURANT AVENUE,-74.14095126097534,40.55000043358787,1
487 ESSEX STREET,-73.88118134256126,40.6719246186336,1
487 LINCOLN PLACE,-73.96007167554876,40.6720504103214,2
487 PARK PLACE,-73.9616884743013,40.67521843110556,2
487 PROSPECT PLACE,-73.96053441955016,40.67592619297238,1
4871 BROADWAY,-73.92358999813483,40.86685083638425,5
4877 BROADWAY,-73.92344893362865,40.86690289212882,1
488 16 STREET,-73.9784933725218,40.659478756164106,1
488 CARY AVENUE,-74.11840255394817,40.63247700246753,1
488 EAST   74 STREET,-73.95329181891903,40.76837243374928,1
488 EAST  163 STREET,-73.91002421565749,40.82440513168645,2
488 EAST  164 STREET,-73.90953103401384,40.82571946537404,4
488 HANCOCK STREET,-73.9359574253252,40.68414397000748,1
489 AMBOY STREET,-73.91168655283391,40.65813211441135,1
489 BROADWAY,-73.99970417339394,40.72198191081811,1
489 EAST   93 STREET,-73.91874361440595,40.655126290345294,1
489 QUINCY STREET,-73.94025169251506,40.68816462573248,8
489 THOMAS S BOYLAND STREET,-73.91335979448947,40.6685415927476,2
489 WEST   22 STREET,-74.00424417077484,40.7468602804702,1
489 WEST   51 STREET,-73.99070070561731,40.7650521552668,1
48A WINHAM AVENUE,-74.10389174519385,40.566193146541096,25
48C NORTH    1 STREET,-73.96484625984141,40.71681090704864,1
49 1 AVENUE,-73.98743407744216,40.724671088232,1
49 ADRIANNE LANE,-74.15779947773717,40.62342950373418,1
49 BAY   13 STREET,-74.00746954345854,40.60862235365283,1
49 BOKEE COURT,-73.97261317440496,40.58447883154715,2
49 COLUMBIA PLACE,-73.99880278915873,40.69269253160733,1
49 CROWN STREET,-73.95990510783884,40.667285419672034,1
49 EAST   10 STREET,-73.99220631534644,40.73206313809902,2
49 FLATBUSH AVENUE EXTENSION,-73.98501579002709,40.69733845476478,1
49 HEMLOCK STREET,-73.87230629875883,40.68870765003171,5
49 HOMER STREET,-74.07964202897044,40.63420117364153,1
49 LUDLOW STREET,-73.99020966732718,40.716491976114185,6
49 MACKAY PLACE,-74.03378197204944,40.63660626836937,1
49 MONTROSE AVENUE,-73.94794630579607,40.706884934295104,1
49 MURDOCK COURT,-73.9681591254606,40.58570460980476,1
49 NIXON COURT,-73.96805145716841,40.58499367635253,2
49 OXFORD PLACE,-74.08772945857338,40.63338282992456,4
49 PINE STREET,-73.87374729994549,40.6856049010114,6
49 PRINCE STREET,-74.08301622329478,40.61833663838434,1
49 PUTNAM AVENUE,-73.96021663072459,40.68286761618454,2
49 RADIGAN AVENUE,-74.21516022869194,40.54438749993051,1
49 SAINT NICHOLAS TERRACE,-73.9511176117635,40.81385721624793,1
49 SOUTH PORTLAND AVENUE,-73.97479897249147,40.68818561140194,1
49 ST NICHOLAS TERRACE,-73.9511176117635,40.81385721624793,13
49 STREET,-73.91195825144338,40.75539581471458,2
49 WADSWORTH TERRACE,-73.93148658404868,40.856003253633645,1
